CompoundID,SMILES,Biological Activity,% Inhibition ,IC50(µM/ml) ,IC50(µg/ml),Weight,Origin,Formula,Common name,Nature,Family,Sub family,References,References_
328,"CC(=O)O[C@H]1[C@H]2[C@@H]3CC[C@]([C@]3(CC[C@@H]2[C@]4(C(=O)C=CC[C@@]45[C@@H]1O5)C)C)([C@H]6C[C@@]7(C[C@H]6OC(=O)[C@]7(C)O)C)O
",Inactive,,,,528.642,,C30H40O8,acnistin C,natural,,acnistin,"10.1021/cr400552x

",
329,c1cc2ccc3cc4c(c5c3c2c(c1)cc5)[C@H]([C@@H]([C@@H]([C@H]4O)O)O)Nc6c7c(ncn6)n(cn7)[C@H]8C[C@@H]([C@H](O8)COP(=O)([O-])[O-])O,Inactive,,,,631.538,,C28H38O7,acnistin E,natural,,,"10.1021/cr400552x

",
330,[H][C@@]34C[C@H]1O[C@]12CCCC(=O)[C@]2(C)[C@@]3([H])CC[C@@]5(C)C4CC[C@@]5(O)[C@@]6(C)C[C@]7(C)C[C@@]6(C)OC(=O)[C@]7(C)O,Active,,,,500.676,,C30H44O6,acnistin G,natural,,,"10.1021/cr400552x

",
331,[H][C@]17CC(C)(O)[C@@](C)(C[C@@]1([H])[C@@]6(O)CC[C@@]5(O)C4C[C@H]2O[C@]23[C@@H](O)/C=C\C(=O)[C@]3(C)C4CC[C@@]56C)C(=O)O7,Active,,,,502.604,,C28H38O8,withajardin B,natural,,withajardin,"10.1021/cr400552x

",
332,C=CCCCCC/C=C\CC#CC#C[C@H](O)C=C,Active,,,0.478,242.362,The crude extract of Tridax procumbens,C17H22O,oxylipin (polyacetylene),natural,,,"10.1021/cr400552x

",
333,C[C@]12[C@@H]3CC[C@@H](O3)[C@@]1(C)C(=O)OC2=O,Active,,,1.2,196.202,,C10H12O4,"cantharidin
",natural,,,"10.1021/cr400552x

",
334,CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O,Active,,,"
",222.372,,C15H26O,alpha-bisabolol,natural,,,"10.1021/cr400552x

",
337,c1ccc(c(c1)C(=O)/C=C/C2=Cc3cc(ccc3OC2)Cl)F,Active,,<= 30,,314.743,,C18H12ClFO2,,synthetic,chalcone derivative,1-(6-chloro-2H-chromen-3-yl)propen-1-one,"10.1021/cr400552x
",
338,c1ccc(c(c1)C(=O)/C=C/C2=Cc3cc(ccc3OC2)Cl)Cl,Active,,1.22,,331.198,,C18H12Cl2O2,,synthetic,chalcone derivative,1-(6-chloro-2H-chromen-3-yl)propen-1-one,"10.1021/cr400552x
",
339,Clc1ccc(C(=O)\C=C\C2=Cc3cc(Cl)ccc3OC2)c(Cl)c1,Active,,<= 30,,365.643,,C18H11Cl3O2,,synthetic,chalcone derivative,1-(6-chloro-2H-chromen-3-yl)propen-1-one,"10.1021/cr400552x

",
340,COc1cc(cc(OC)c1OC)C(=O)\C=C\C1=Cc2cc(Cl)ccc2OC1,Active,,<= 30,,386.831,,"C21H19ClO5
",,synthetic,chalcone derivative,1-(6-chloro-2H-chromen-3-yl)propen-1-one,"10.1021/cr400552x

",
342,Clc1ccc2OCC(\C=C\C(=O)c3ccccc3Br)=Cc2c1,Active,,1.33,,375.649,,C18H12BrClO2,,synthetic,chalcone derivative,3-(6-chloro-2H-chromen-3-yl)propen-1-one,"10.1021/cr400552x
",
343,Cc1ccc(cc1)C(=O)\C=C\C1=Cc2cc(Cl)ccc2OC1,Active,,<= 30,,310.78,,C19H15ClO2,,synthetic,chalcone derivative,3-(6-chloro-2H-chromen-3-yl)propen-1-one,"10.1021/cr400552x
",
344,COc1cc(OC)cc(c1)C(=O)\C=C\C1=Cc2cc(Cl)ccc2OC1,Active,,<= 30,,356.805,,"C20H17ClO4
",,synthetic,chalcone derivative,3-(6-chloro-2H-chromen-3-yl)propen-1-one,"10.1021/cr400552x
",
345,COc1cccc(C(=O)\C=C\C2=Cc3cc(Cl)ccc3OC2)c1OC,Active,,"<= 30
",,356.805,,"C20H17ClO4
",,synthetic,chalcone derivative,3-(6-chloro-2H-chromen-3-yl)propen-1-one,"10.1021/cr400552x
",
350,[H]C1=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C([H])=C([H])C(Cl)=C1,Active,,< 10,,332.783,,C18H17ClO4,,synthetic,trimethoxychalcone derivative,,"10.1021/cr400552x
",
351,[H]C1=CC([H])=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C([H])=C1Cl,Active,,2.7,,332.783,,C18H17ClO4,,synthetic,trimethoxychalcone derivative,,"10.1021/cr400552x
",
352,[H]C1=CC([H])=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C(Cl)=C1[H],Active,,3.94,,332.783,,C18H17ClO4,,synthetic,trimethoxychalcone derivative,,"10.1021/cr400552x
",
352,[H]C1=CC([H])=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C(Cl)=C1[H],Active,,216,,332.783,,C18H17ClO4,,synthetic,trimethoxychalcone derivative,,"10.1021/cr400552x
",
353,[H]C1=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C([H])=C(Cl)C(Cl)=C1,Active,,4.62,,367.228,,C18H16Cl2O4,,synthetic,trimethoxychalcone derivative,,10.1021/cr400552x,
354,[H]C1=CC(Cl)=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C(Cl)=C1[H],Active,,< 10,,367.228,,C18H16Cl2O4,,synthetic,trimethoxychalcone derivative,,10.1021/cr400552x,
359,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CSC=C3)=CC2=C1,Active,,,0.58,299.782,,C17H12ClNOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x
",
360,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)C=CS3)=CC2=C1,Active,,,0.75,313.809,,C18H14ClNOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x
",
361,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC(C)=CS3)=CC2=C1,Active,,,0.27,313.809,,C18H14ClNOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x

",
362,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(C)S3)=CC2=C1,Active,,,0.16-0.93,327.828,,C18H14ClNOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x

",
372,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)SC(C)=C3)=CC2=C1,Active,,,0.16-0.93,341.854,,C19H16ClNOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x

",
364,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)C=CS3)=CC2=C1,Active,,,0.16-0.93,348.246,,C17H11Cl2NOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x

",
365,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Cl)S3)=CC2=C1,Active,,,0.23,348.246,,C17H11Cl2NOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x
",
366,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)SC(Cl)=C3)=CC2=C1,Active,,,0.16-0.93,382.691,,C17H10Cl3NOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x
",
367,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Br)C=CS3)=CC2=C1,Active,,,0.16-0.93,392.697,,C17H11BrClNOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x
",
368,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Br)S3)=CC2=C1,Active,,,0.16-0.93,392.697,,C17H11BrClNOS,,synthetic,heterocyclic chalcone,,"10.1021/cr400552x
",
369,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(I)S3)=CC2=C1,Active,,,0.16-0.93,439.698,,C17H11ClINOS,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
370,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=CN3)=CC2=C1,Active,,,0.16-0.93,296.751,,C17H13ClN2O,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
371,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(C)O3)=CC2=C1,Active,,,0.37,311.762,,C18H14ClNO2,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
372,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)SC(C)=C3)=CC2=C1,Active,,,0.84,325.789,,C19H16ClNO2,,synthetic,heterocyclic chalcone,,,
373,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC4=CC=CC=C4O3)=CC2=C1,Active,,,0.16-0.93,347.794,,C21H14ClNO2,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
374,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC3=C(OCCO3)C=C1)=C2,Active,,,0.16-0.93,351.789,,C20H14ClNO3,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
375,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC=C3C=CC=CC3=C1)=C2,Active,,,0.16-0.93,357.832,,C23H16ClNO,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
376,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C4C=CC=CC4=CC=C3)=CC2=C1,Active,,,0.16-0.93,357.832,,C23H16ClNO,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
377,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=C3C=CC=CC3=CC3=C1C=CC=C3)=C2,Active,,,0.16-0.93,407.891,,C27H18ClNO,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
378,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CSC=C3)=CC2=C1,Active,,,0.59,313.809,,C17H12ClNOS,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
379,CC1=C(SC=C1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,Active,,,0.16-0.93,343.827,,C18H14ClNO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
380,CC1=CSC(=C1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,Active,,,0.16-0.93,343.827,,C18H14ClNO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
381,CC1=CC=C(S1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,Active,,,0.16-0.93,343.827,,C18H14ClNO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
391,CC1=CC(C(=O)\C=C\C2=CC3=CC(C)=CC=C3N=C2Cl)=C(C)S1,Active,,,0.16-0.93,357.854,,C19H16ClNO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
383,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)C=CS3)=CC2=C1,Active,,,0.16-0.93,364.246,,C17H11Cl2NO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
384,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Cl)S3)=CC2=C1,Active,,,0.23,364.246,,C17H11Cl2NO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
385,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)SC(Cl)=C3)=CC2=C1,Active,,,0.16-0.93,398.691,,C17H10Cl3NO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
386,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Br)C=CS3)=CC2=C1,Active,,,0.16-0.93,408.697,,C17H11BrClNO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
387,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Br)S3)=CC2=C1,Active,,,0.16-0.93,408.697,,C17H11BrClNO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
388,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(I)S3)=CC2=C1,Active,,,0.16-0.93,455.697,,C17H11ClINO2S,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
389,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=CN3)=CC2=C1,Active,,,0.16-0.93,296.757,,C17H13ClN2O,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
390,CC1=CC=C(O1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,Active,,,0.16-0.93,327.762,,C18H14ClNO3,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
392,"

CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC4=CC=CC=C4O3)=CC2=C1",Active,,,0.16-0.93,363.794,,C21H14ClNO3,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
393,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC3=C(OCCO3)C=C1)=C2,Active,,,0.16-0.93,365.816,,C21H16ClNO3,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
394,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC=C3C=CC=CC3=C1)=C2,Active,,,0.16-0.93,373.832,,C23H16ClNO2,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
395,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C4C=CC=CC4=CC=C3)=CC2=C1,Active,,,0.16-0.93,373.832,,C23H16ClNO2,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
396,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=C3C=CC=CC3=CC3=C1C=CC=C3)=C2,Active,,,0.16-0.93,423.89,,C27H18ClNO2,,synthetic,heterocyclic chalcone,,10.1021/cr400552x,
400,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2Cl)C(OC)=C1,Active,,5.1,,318.756,,C17H15ClO4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
400,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2Cl)C(OC)=C1,Active,,3.6,,318.756,,C17H15ClO4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
401,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2C(O)=O)C(OC)=C1,Active,,0.8,,328.32,,C18H16O6,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
401,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2C(O)=O)C(OC)=C1,Active,,28.5,,328.32,,C18H16O6,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
402,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC(=C2)[N+]([O-])=O)C(OC)=C1,Active,,0.7,,329.308,,C17H15NO6,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
402,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC(=C2)[N+]([O-])=O)C(OC)=C1,Active,,15.8,,329.308,,C17H15NO6,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
403,COC1=CC(O)=C(C(=O)\C=C\C2=CC=C(F)C=C2)C(OC)=C1,Active,,0.8,,302.301,,C17H15FO4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
403,COC1=CC(O)=C(C(=O)\C=C\C2=CC=C(F)C=C2)C(OC)=C1,Active,,4.3,,302.301,,C17H15FO4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
404,COC1=CC(OC)=C(C(=O)\C=C\C2=CC=C3C=CC=CC3=C2)C(O)=C1,Active,,38,,334.371,,C21H18O4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
404,COC1=CC(OC)=C(C(=O)\C=C\C2=CC=C3C=CC=CC3=C2)C(O)=C1,Active,,3.4,,334.371,,C21H18O4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
405,COC1=CC(OC)=C(C(=O)\C=C\C2=CC=CO2)C(O)=C1,Active,,5,,274.272,,C15H14O5,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
405,COC1=CC(OC)=C(C(=O)\C=C\C2=CC=CO2)C(O)=C1,Active,,3.4,,274.272,,C15H14O5,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
406,COC1=CC(OC)=C(C(=O)\C=C\C2=CC3=C(OCO3)C=C2)C(O)=C1,Active,,0.4,,328.32,,C18H16O6,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
407,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC=C1Cl,Active,,0.9,,397.652,,C17H14BrClO4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
407,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC=C1Cl,Active,,14.2,,397.652,,C17H14BrClO4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
408,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC=C1,Active,,46.7,,363.207,,C17H15BrO4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
408,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC=C1,Active,,4.1,,363.207,,C17H15BrO4,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
409,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC(=C1)[N+]([O-])=O,Active,,"0.5
",,408.204,,C17H14BrNO6,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
409,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC(=C1)[N+]([O-])=O,Active,,6.3,,408.204,,C17H14BrNO6,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,10.1021/cr400552x,
411,CC(C)=CCCC1(C)Oc2ccc(C(=O)\C=C\c3ccc(O)cc3)c(O)c2C=C1,Active,,,,390.479,,C25H26O4,1-(5-Hydroxy–2-methyl-2-(4-methylpent-3-enyl)2H-chromen-6-yl)-3-(4-hydroxy-phenyl)propenone,synthetic,chromeno dihydrochalcone,,10.1021/cr400552x,
412,CC(=CCCC1(C=Cc2c(ccc(c2O)C(=O)/C=C/c3ccc(cc3)[N+](=O)[O-])O1)C)C,Active,,,,419.477,,C25H25NO5,1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-chromen-6-yl)- 3-(4-nitrophenyl)propenone,synthetic,chromeno dihydrochalcone,,10.1021/cr400552x,
413,CC(=CCCC1(C=Cc2c(ccc(c2O)C(=O)/C=C/c3ccc(cc3)F)O1)C)C,Active,,"
",,392.47,,C25H25FO3," 1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-
chromen-6-yl)-3-(4-fluoro-phenyl)-propenone",synthetic,chromeno dihydrochalcone,,10.1021/cr400552x,
414,CN(C)c1ccc(\C=C\C(=O)c2ccc3OC(C)(CCC=C(C)C)C=Cc3c2O)cc1,Active,,,,417.549,,C27H31NO3,"1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-
chromen-6-yl)-3-(4,4,
N,N-dimethylamino-phenyl)-propenone",synthetic,chromeno dihydrochalcone,,10.1021/cr400552x,
415,COc1cc(\C=C\C(=O)c2ccc3OC(C)(CCC=C(C)C)C=Cc3c2O)cc(OC)c1OC,Active,,,,464.558,,C28H32O6,"1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-
chromen-6-yl)-3-(3,4,5trimethoxy-phenyl)-propenone",synthetic,chromeno dihydrochalcone,,10.1021/cr400552x,
416,CC(C)=CCCC1(C)Oc2ccc(C(=O)\C=C\c3cccc(c3)[N+]([O-])=O)c(O)c2C=C1,Active,,,,419.477,,C25H25NO5," 1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-
chromen-6-yl)-3-(3-nitro-phenyl)-propenone",synthetic,chromeno dihydrochalcone,,10.1021/cr400552x,
417,CC(C)CCCC1(C)CCc2c(O)c(ccc2O1)C(=O)CCc1ccc(O)cc1,Active,,,,396.527,,C25H32O4,"5.24. 1-(5-Hydroxy-2-methyl-2-(4-methylpentanyl)2H-
chroman-6-yl)-3-(4-hydroxy-phenyl)-propenone",synthetic,chromeno dihydrochalcone,,10.1021/cr400552x,
418,COC1=CC(O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,Active,,,4.08,372.373,,C20H20O7,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
418,COC1=CC(O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,Active,,,9.11,372.373,,C20H20O7,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
418,COC1=CC(O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,Active,,,11.17,372.373,,C20H20O7,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
418,COC1=CC(O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,Inactive,,,,372.373,,C20H20O7,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
419,COC1=CC(OC(C)=O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,Active,,,2.98,414.41,,C22H22O8,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
419,COC1=CC(OC(C)=O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,Active,,,9.11,414.41,,C22H22O8,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
419,COC1=CC(OC(C)=O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,Active,,,9.29,414.41,,C22H22O8,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
419,COC1=CC(OC(C)=O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,Inactive,,,,414.41,,C22H22O8,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
420,CC(=O)OC1=CC=C(CCC(=O)C2=C(O)C=C(OC(C)=O)C=C2OC(C)=O)C=C1,Active,,,0.66,400.383,,C21H20O8,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
420,CC(=O)OC1=CC=C(CCC(=O)C2=C(O)C=C(OC(C)=O)C=C2OC(C)=O)C=C1,Active,,,9.11,400.383,,C21H20O8,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
420,CC(=O)OC1=CC=C(CCC(=O)C2=C(O)C=C(OC(C)=O)C=C2OC(C)=O)C=C1,Active,,,9.3,400.383,,C21H20O8,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
421,CC(=O)OC1=CC=C(CCC(=O)C2=C(OC(C)=O)C=C(OC(C)=O)C=C2OC(C)=O)C=C1,Active,,,0.44,442.42,,C23H22O9,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
421,CC(=O)OC1=CC=C(CCC(=O)C2=C(OC(C)=O)C=C(OC(C)=O)C=C2OC(C)=O)C=C1,Active,,,12.62,442.42,,C23H22O9,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
421,CC(=O)OC1=CC=C(CCC(=O)C2=C(OC(C)=O)C=C(OC(C)=O)C=C2OC(C)=O)C=C1,Active,,,8.02,442.42,,C23H22O9,,synthetic,synthetic dihydrochalcone,,10.1021/cr400552x , 10.1016/S0968-0896(03)00406-1
427,COc1ccc2OCC(=Cc2c1)C(=O)\C=C\c1ccccc1Cl,Active,,<1,,326.779,,C19H15ClO3,,synthetic,chromene-based chalcone,,"10.1021/cr400552x
",
428,COc1ccc2OCC(=Cc2c1)C(=O)\C=C\c1cccc(Cl)c1,Active,,<1,,326.779,,C19H15ClO3,,synthetic,chromene-based chalcone,,"10.1021/cr400552x
",
429,COc3ccc2OC/C(C(=O)/C=C/c1ccc([Cl])cc1)=C\c2c3,Active,,<1,,326.779,,C19H15ClO3,,synthetic,chromene-based chalcone,,"10.1021/cr400552x
",
430,COc1ccc2OCC(=Cc2c1)C(=O)\C=C\c1ccc(Cl)cc1Cl,Active,,<1,,361.224,,C19H14Cl2O3,,synthetic,chromene-based chalcone,,"10.1021/cr400552x
",
439,[H]c1cc(nc2c(cc(OC)c(Oc3cccc(c3)C(F)(F)F)c12)N(C)C(C)CCCN)C(C)(C)C,Active,,,3,489.582,,C27H34F3N3O2,,synthetic,Quinoline Derivative,8-Quinolinamine,10.1021/cr400552x,
440,COc1cc(N(C)C(C)CCCN)c2nc(cc(C)c2c1Oc1cccc(c1)C(F)(F)F)C(C)(C)C,Active,,,3.4,503.609,,C28H36F3N3O2,,synthetic,Quinoline Derivative,8-Quinolinamine,10.1021/cr400552x,
441,CCc2cc(C(C)(C)C)nc3c(N(C)C(C)CCCN)cc(OC)c(Oc1cccc(C(F)(F)F)c1)c23,Active,,,2.9,517.636,,C29H38F3N3O2,,synthetic,Quinoline Derivative,8-Quinolinamine,10.1021/cr400552x,
448,COC1=CC(NC(C)CCCNC(=O)C(N)CC2=CNC=N2)=C2N=CC=CC2=C1,Active,,,4,396.495,,C21H28N6O2,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amide",10.1021/cr400552x , 10.1016/j.bmc.2006.10.036.
449,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(=O)C(N)CC2=CNC3=C2C=CC=C3)=C1,Active,,,2.9,445.567,,C26H31N5O2,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amide",10.1021/cr400552x , 10.1016/j.bmc.2006.10.036.
450,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(=O)C(N)CC2=CC=CC=C2)=C1,Active,,,2.7,406.53,,C24H30N4O2,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amide",10.1021/cr400552x , 10.1016/j.bmc.2006.10.036.
451,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(=O)C(N)CC2=CC=C(O)C=C2)=C1,Active,,,3,422.529,,C24H30N4O3,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amide",10.1021/cr400552x , 10.1016/j.bmc.2006.10.036.
