,smiles,common_name,IC50micromol,IC50microgML,formula,weight,origin,nature,family,sub_family,active_or_inactive,refs
410,"CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)OC(=O)C=C(C)C)C
","beta,beta -dimethylacryl shikonin",2.7,,C21H22O6,370.4010000000001,plants of the family Boraginaceae,natural,quinone,Alkannin/shikonin derivative,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092



"
411,"CC(C)CC(=O)OC(CC=C(C)C)C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O
",isovalerylshikonin,0.8,,C21H24O6,372.4170000000001,"plants of the family Boraginaceae
",natural,quinone,Alkannin/shikonin derivative,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092



"
412,"CC(C)CC(=O)OC(CC=C(C)C)C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O
",isovalerylshikonin,3,,C21H24O6,372.4170000000001,"plants of the family Boraginaceae
",natural,quinone,Alkannin/shikonin derivative,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092



"
413,CC(=CCC(C1=CC(=O)c2c(ccc(c2C1=O)O)O)OC(=O)C)C,acetylshikonin,0.5,,C18H18O6,330.33600000000007,plants of the family Boraginaceae,natural,quinone,Alkannin/shikonin derivative,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092


"
414,CC(=CCC(C1=CC(=O)c2c(ccc(c2C1=O)O)O)OC(=O)C)C,acetylshikonin,"5

",,C18H18O6,330.33600000000007,plants of the family Boraginaceae,natural,quinone,Alkannin/shikonin derivative,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092


"
415,CC(=CCCC1=CC(=O)c2c(ccc(c2C1=O)O)O)C,deoxyshikonin,2.2,,C16H16O4,272.3,plants of the family Boraginaceae,natural,quinone,Alkannin/shikonin derivative,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092


"
416,CC(=CCCC1=CC(=O)c2c(ccc(c2C1=O)O)O)C,deoxyshikonin,4.1,,C16H16O4,272.3,plants of the family Boraginaceae,natural,quinone,Alkannin/shikonin derivative,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092


"
417,C/C(C)=C\CC(O)c4cc(=O)c3c(O)cc(C(C/C=C(C)/C)c2cc(=O)c1c(O)ccc(O)c1c2=O)c(O)c3c4=O,vaforhizin,0.7,,C32H30O9,558.5830000000003,plants of the family Boraginaceae,natural,quinone,Dimeric naphthoquinone,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092



"
418,C/C(C)=C\CC(O)c4cc(=O)c3c(O)cc(C(C/C=C(C)/C)c2cc(=O)c1c(O)ccc(O)c1c2=O)c(O)c3c4=O,vaforhizin,1.1,,C32H30O9,558.5830000000003,plants of the family Boraginaceae,natural,quinone,Dimeric naphthoquinone,active,"10.1021/cr400552x; 
    10.1055/s-0031-1280092



"
419,C/C(C)=C\CC(O)c4cc(=O)c3c(O)c(C(C/C=C(C)/C)c2cc(=O)c1c(O)ccc(O)c1c2=O)cc(O)c3c4=O,isovaforhizin,0.7,,C32H30O9,558.5830000000003,plants of the family Boraginaceae,natural,quinone,Dimeric naphthoquinone,active,"10.1021/cr400552x; 
10.1055/s-0031-1280092


"
420,C/C(C)=C\CC(O)c4cc(=O)c3c(O)c(C(C/C=C(C)/C)c2cc(=O)c1c(O)ccc(O)c1c2=O)cc(O)c3c4=O,isovaforhizin,"1.1
",,C32H30O9,558.5830000000003,plants of the family Boraginaceae,natural,quinone,Dimeric naphthoquinone,active,"10.1021/cr400552x; 
10.1055/s-0031-1280092


"
421,Cc4c(c2c(C)c(=O)c1cccc(O)c1c2=O)c(=O)c3c(O)cccc3c4=O,"3,3' -biplumbugin",12,,C22H14O6,374.3480000000001,plants of the family Boraginaceae,natural,quinone,Dimeric naphthoquinone,active,"10.1021/cr400552x;
    10.1055/s-0031-1280092


"
422,Cc4c(c2c(C)c(=O)c1cccc(O)c1c2=O)c(=O)c3c(O)cccc3c4=O,"3,3' -biplumbugin",25.5,,C22H14O6,374.3480000000001,plants of the family Boraginaceae,natural,quinone,Dimeric naphthoquinone,active,"10.1021/cr400552x;
    10.1055/s-0031-1280092


"
423,CC(O)/C1=C/c3c(C1)c(=O)c2cccc(O)c2c3=O,,4,,C15H12O4,256.257,plants of the family Boraginaceae,natural,quinone,Furanonaphthoquinone,active,"10.1021/cr400552x;
    10.1055/s-0031-1280092


"
424,CC(O)/C1=C/c3c(C1)c(=O)c2cccc(O)c2c3=O,,4,,C15H12O4,256.257,plants of the family Boraginaceae,natural,quinone,Furanonaphthoquinone,active,"10.1021/cr400552x;
    10.1055/s-0031-1280092


"
425,CC(O)/C1=C/c3c(C1)c(=O)c2c(O)cccc2c3=O,,4,,C15H12O4,256.257,plants of the family Boraginaceae,natural,quinone,Furanonaphthoquinone,active,"10.1021/cr400552x;10.1055/s-0031-1280092


"
426,CC(O)/C1=C/c3c(C1)c(=O)c2c(O)cccc2c3=O,,4,,C15H12O4,256.257,plants of the family Boraginaceae,natural,quinone,Furanonaphthoquinone,active,"10.1021/cr400552x;10.1055/s-0031-1280092


"
427,[H][C@@]23C/C=C\1C[C@@H](O)CC[C@]1(C)C2CC[C@]4(C)C(C(C)CC[C@H](CC)C(=C)C)CCC34,Clerosterol,,,C29H48O,412.70200000000034,"the fruits of 
Cassia fistula",natural,,,inactive,"10.1021/cr400552x; 
    10.1002/ptr.2131

"
428,[H][C@@]23C/C=C\1C[C@@H](O)CC[C@]1(C)C2CC[C@]4(C)C(C(C)CC[C@H](CC)C(=C)C)CCC34,Clerosterol,,,C29H48O,412.70200000000034,"the fruits of 
Cassia fistula",natural,,,inactive,"10.1021/cr400552x; 
    10.1002/ptr.2131

"
429,[H][C@@]23C/C=C\1C[C@@H](O)CC[C@]1(C)C2CC[C@]4(C)C(C(C)CC[C@H](CC)C(=C)C)CCC34,Clerosterol,,,C29H48O,412.70200000000034,"the fruits of 
Cassia fistula",natural,,,inactive,"10.1021/cr400552x; 
    10.1002/ptr.2131

"
430,CCc1c(OC)oc(CCCCCCCCC(=O)OC)c(C)c1=O, Gamma-pyrone,,,C19H30O5,338.444,Podolepsis hieracioides,natural,,,inactive,"10.1021/cr400552x

"
431,CCc1c(OC)oc(CCCCCCCCC(=O)OC)c(C)c1=O, Gamma-pyrone,,,C19H30O5,338.444,Podolepsis hieracioides,natural,,,inactive,"10.1021/cr400552x

"
432,CCc1c(OC)oc(CCCCCCCCC(=O)OC)c(C)c1=O, Gamma-pyrone,,,C19H30O5,338.444,Podolepsis hieracioides,natural,,,inactive,"10.1021/cr400552x

"
433,CCc1c(OC)oc(CCCCCCCCC(=O)OC)c(C)c1=O, Gamma-pyrone,,,C19H30O5,338.444,Podolepsis hieracioides,natural,,,inactive,"10.1021/cr400552x

"
434,CCc1c(CCCCCCCCC(=O)OC(C)=O)oc(OC)c(CC)c1=O      ,Gamma-pyrone,,,C21H32O6,380.48100000000017,Podolepsis hieracioides,natural,,,inactive,"10.1021/cr400552x

"
435,CCc1c(CCCCCCCCC(=O)OC(C)=O)oc(OC)c(CC)c1=O      ,Gamma-pyrone,,,C21H32O6,380.48100000000017,Podolepsis hieracioides,natural,,,inactive,"10.1021/cr400552x

"
436,CCc1c(CCCCCCCCC(=O)OC(C)=O)oc(OC)c(CC)c1=O      ,Gamma-pyrone,,,C21H32O6,380.48100000000017,Podolepsis hieracioides,natural,,,inactive,"10.1021/cr400552x

"
437,CCc1c(CCCCCCCCC(=O)OC(C)=O)oc(OC)c(CC)c1=O      ,Gamma-pyrone,,,C21H32O6,380.48100000000017,Podolepsis hieracioides,natural,,,inactive,"10.1021/cr400552x

"
438,[H][C@@]23Cc1c(O)ccc(O)c1C[C@]2(C)CCC[C@@]3(C)O,cordiaquinol J,,1.4-7,C16H22O3,262.3489999999999,"Cordia fragrantissima
",natural,,,active,10.1021/cr400552x
439,CC1=CCC[C@@]2([C@H]1CC3=C(C2)C(=O)C=CC3=O)C,cordiachrome A,,1.08,C16H18O2,242.31799999999998,"Cordia fragrantissima
",natural,,,active,10.1021/cr400552x
440,CC1=CCC[C@@]2([C@H]1CC3=C(C2)C(=O)C=CC3=O)C,cordiachrome A,,4.1,C16H18O2,242.31799999999998,"Cordia fragrantissima
",natural,,,active,10.1021/cr400552x
441,CC1=CCC[C@@]2([C@H]1CC3=C(C2)C(=O)C=CC3=O)C,cordiachrome A,,0.71,C16H18O2,242.31799999999998,"Cordia fragrantissima
",natural,,,active,10.1021/cr400552x
442,C[C@@]12CCCC(=C)[C@@H]1CC3=C(C2)C(=O)C=CC3=O,"cordiachrome  B 
",,2.5,C16H18O2,242.31799999999998,Cordia fragrantissima,natural,,,active,10.1021/cr400552x
443,CC(=C)[C@@H]1CC2=C(C[C@]1(C)C=C)C(C=CC2O)O,cordiaquinol C,,4.5,C16H22O2,246.35000000000002,Cordia fragrantissima,natural,,,active,10.1021/cr400552x
444,C/C(=C\CC1=C(C=CC(=C1)O)O)/CC/C=C(\C)/C=O,alliodorin,7.0,,C16H20O3,260.33299999999997,Cordia fragrantissima,natural,,,active,10.1021/cr400552x
446,[H][C@H]6C[C@@]2(O)C(=O)O[C@@]1(C)[C@@]([H])(CC)OC(=O)[C@]4([H])CO[C@@]3(O[C@@]12[C@]([H])(C3=O)[C@@H]4C)[C@]7([H])C[C@@H]([H])[C@@]5(O)C/C=C\C(=O)[C@]5(C)[C@@]67[H],"16,24-Cyclo-13,14-secoergosta-18,26 dioic Acid5,6:14:17,14:27Triepoxy13,20,22-trihydroxy-3a-meth-oxy-1,15-dioxo-g-lactoned-Lactone
",,19.4,C29H36O10,544.5970000000003,the whole plant of Physalis minima,natural,,,active,"10.1021/cr400552x;
    10.1002/cbdv.200590086

"
447,[H][C@H]6C[C@@]2(O)C(=O)O[C@@]1(C)[C@@]([H])(CC)OC(=O)[C@]4([H])CO[C@@]3(O[C@@]12[C@]([H])(C3=O)[C@@H]4C)[C@]7([H])C[C@@H](O)[C@@]5([CL])C/C=C\C(=O)[C@]5(C)[C@@]67[H],"16,24-Cyclo-13,14-secoergost-2-ene-18,26-dioic Acid14:17,14:27-Diepoxy5a,13,20,22-tetrahydroxy-1,15-dioxo-g-lactoned-Lactone
",,5,Invalid,,the whole plant of Physalis minima,natural,,,active,"10.1021/cr400552x;
    10.1002/cbdv.200590086

"
448,CC12CC3C4(C56C1C(=O)C(O5)(C7CC(C8(CC=CC(=O)C8(C7CCC6(C(=O)O4)O)C)Cl)O)OCC2C(=O)O3)C,Physalin H,,3.39,C28H31ClO10,562.9990000000004,the whole plant of Physalis minima,natural,,,active,"10.1021/cr400552x;
    10.1002/cbdv.200590086
"
449,C[C@@]12C[C@H]3[C@@]4([C@@]56[C@@H]1C(=O)[C@@](O5)([C@@H]7CC=C8C=CCC(=O)[C@@]8([C@@H]7CC[C@@]6(C(=O)O4)O)C)OC[C@@H]2C(=O)O3)C,Isophysalin B,,7.05,C28H30O9,510.5390000000004,the whole plant of Physalis minima,natural,,,active,"10.1021/cr400552x;
    10.1002/cbdv.200590086
"
450,C[C@]12CCC3C(C1CC[C@@]2([C@H]4C[C@@]5(C[C@H]4OC(=O)[C@]5(C)O)C)O)C[C@H]6[C@]7([C@@]3(C(=O)C=CC7)C)O6,acnistin A,,,C28H38O6,470.6060000000003,,natural,acnistin,,inactive,"10.1021/cr400552x

"
451,"CC(=O)O[C@H]1[C@H]2[C@@H]3CC[C@]([C@]3(CC[C@@H]2[C@]4(C(=O)C=CC[C@@]45[C@@H]1O5)C)C)([C@H]6C[C@@]7(C[C@H]6OC(=O)[C@]7(C)O)C)O
",acnistin C,,,C30H40O8,528.6420000000004,,natural,,acnistin,inactive,"10.1021/cr400552x

"
452,c1cc2ccc3cc4c(c5c3c2c(c1)cc5)[C@H]([C@@H]([C@@H]([C@H]4O)O)O)Nc6c7c(ncn6)n(cn7)[C@H]8C[C@@H]([C@H](O8)COP(=O)([O-])[O-])O,acnistin E,,,C28H38O7,631.5380000000004,,natural,,,inactive,"10.1021/cr400552x

"
453,[H][C@@]34C[C@H]1O[C@]12CCCC(=O)[C@]2(C)[C@@]3([H])CC[C@@]5(C)C4CC[C@@]5(O)[C@@]6(C)C[C@]7(C)C[C@@]6(C)OC(=O)[C@]7(C)O,acnistin G,,,C30H44O6,500.67600000000044,,natural,,,inactive,"10.1021/cr400552x

"
454,[H][C@]17CC(C)(O)[C@@](C)(C[C@@]1([H])[C@@]6(O)CC[C@@]5(O)C4C[C@H]2O[C@]23[C@@H](O)/C=C\C(=O)[C@]3(C)C4CC[C@@]56C)C(=O)O7,withajardin B,,,C28H38O8,502.6040000000003,,natural,,withajardin,inactive,"10.1021/cr400552x

"
455,C=CCCCCC/C=C\CC#CC#C[C@H](O)C=C,oxylipin (polyacetylene),,0.478,C17H22O,242.36199999999997,The crude extract of Tridax procumbens,natural,,,active,"10.1021/cr400552x

"
456,C[C@]12[C@@H]3CC[C@@H](O3)[C@@]1(C)C(=O)OC2=O,"cantharidin
",,1.2,C10H12O4,196.20199999999997,,natural,,,active,"10.1021/cr400552x

"
457,CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O,alpha-bisabolol,,"
",C15H26O,222.37199999999999,,natural,,,active,"10.1021/cr400552x

"
458,c1ccc(c(c1)C(=O)/C=C/C2=Cc3cc(ccc3OC2)Cl)F,,<= 30,,C18H12ClFO2,314.743,,synthetic,chalcone derivative,1-(6-chloro-2H-chromen-3-yl)propen-1-one,active,"10.1021/cr400552x
"
459,c1ccc(c(c1)C(=O)/C=C/C2=Cc3cc(ccc3OC2)Cl)Cl,,1.22,,C18H12Cl2O2,331.198,,synthetic,chalcone derivative,1-(6-chloro-2H-chromen-3-yl)propen-1-one,active,"10.1021/cr400552x
"
460,Clc1ccc(C(=O)\C=C\C2=Cc3cc(Cl)ccc3OC2)c(Cl)c1,,<= 30,,C18H11Cl3O2,365.64300000000014,,synthetic,chalcone derivative,1-(6-chloro-2H-chromen-3-yl)propen-1-one,active,"10.1021/cr400552x

"
461,COc1cc(cc(OC)c1OC)C(=O)\C=C\C1=Cc2cc(Cl)ccc2OC1,,<= 30,,"C21H19ClO5
",386.8310000000001,,synthetic,chalcone derivative,1-(6-chloro-2H-chromen-3-yl)propen-1-one,active,"10.1021/cr400552x

"
462,Clc1ccc2OCC(\C=C\C(=O)c3ccccc3Br)=Cc2c1,,1.33,,C18H12BrClO2,375.64900000000006,,synthetic,chalcone derivative,3-(6-chloro-2H-chromen-3-yl)propen-1-one,active,"10.1021/cr400552x
"
463,Cc1ccc(cc1)C(=O)\C=C\C1=Cc2cc(Cl)ccc2OC1,,<= 30,,C19H15ClO2,310.7800000000001,,synthetic,chalcone derivative,3-(6-chloro-2H-chromen-3-yl)propen-1-one,active,"10.1021/cr400552x
"
464,COc1cc(OC)cc(c1)C(=O)\C=C\C1=Cc2cc(Cl)ccc2OC1,,<= 30,,"C20H17ClO4
",356.8050000000001,,synthetic,chalcone derivative,3-(6-chloro-2H-chromen-3-yl)propen-1-one,active,"10.1021/cr400552x
"
465,COc1cccc(C(=O)\C=C\C2=Cc3cc(Cl)ccc3OC2)c1OC,,"<= 30
",,"C20H17ClO4
",356.8050000000002,,synthetic,chalcone derivative,3-(6-chloro-2H-chromen-3-yl)propen-1-one,active,"10.1021/cr400552x
"
466,[H]C1=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C([H])=C([H])C(Cl)=C1,,< 10,,C18H17ClO4,332.783,,synthetic,trimethoxychalcone derivative,,active,"10.1021/cr400552x
"
467,[H]C1=CC([H])=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C([H])=C1Cl,,2.70,,C18H17ClO4,332.783,,synthetic,trimethoxychalcone derivative,,active,"10.1021/cr400552x
"
468,[H]C1=CC([H])=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C(Cl)=C1[H],,3.94,,C18H17ClO4,332.783,,synthetic,trimethoxychalcone derivative,,active,"10.1021/cr400552x
"
469,[H]C1=CC([H])=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C(Cl)=C1[H],,216,,C18H17ClO4,332.783,,synthetic,trimethoxychalcone derivative,,active,"10.1021/cr400552x
"
470,[H]C1=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C([H])=C(Cl)C(Cl)=C1,,4.62,,C18H16Cl2O4,367.22800000000007,,synthetic,trimethoxychalcone derivative,,active,10.1021/cr400552x
471,[H]C1=CC(Cl)=C(\C=C\C(=O)C2=C(OC)C=C(OC)C=C2OC)C(Cl)=C1[H],,< 10,,C18H16Cl2O4,367.22800000000007,,synthetic,trimethoxychalcone derivative,,active,10.1021/cr400552x
472,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CSC=C3)=CC2=C1,,,0.58,C17H12ClNOS,299.78200000000004,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x
"
473,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)C=CS3)=CC2=C1,,,0.75,C18H14ClNOS,313.809,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x
"
474,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC(C)=CS3)=CC2=C1,,,0.27,C18H14ClNOS,313.809,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x

"
475,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC(C)=CS3)=CC2=C1,,,0.27,C18H14ClNOS,313.809,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x

"
476,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(C)S3)=CC2=C1,,,0.16-0.93,C18H14ClNOS,327.828,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x

"
477,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)SC(C)=C3)=CC2=C1,,,0.16-0.93,C19H16ClNOS,341.854,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x

"
478,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)C=CS3)=CC2=C1,,,0.16-0.93,C17H11Cl2NOS,348.246,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x

"
479,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Cl)S3)=CC2=C1,,,0.23,C17H11Cl2NOS,348.246,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x
"
480,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)SC(Cl)=C3)=CC2=C1,,,0.16-0.93,C17H10Cl3NOS,382.691,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x
"
481,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Br)C=CS3)=CC2=C1,,,0.16-0.93,C17H11BrClNOS,392.697,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x
"
482,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Br)S3)=CC2=C1,,,0.16-0.93,C17H11BrClNOS,392.697,,synthetic,heterocyclic chalcone,,active,"10.1021/cr400552x
"
483,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(I)S3)=CC2=C1,,,0.16-0.93,C17H11ClINOS,439.698,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
484,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=CN3)=CC2=C1,,,0.16-0.93,C17H13ClN2O,296.751,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
485,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(C)O3)=CC2=C1,,,0.37,C18H14ClNO2,311.762,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
486,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)SC(C)=C3)=CC2=C1,,,0.84,C19H16ClNO2,325.789,,synthetic,heterocyclic chalcone,,active,
487,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC4=CC=CC=C4O3)=CC2=C1,,,0.16-0.93,C21H14ClNO2,347.794,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
488,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC3=C(OCCO3)C=C1)=C2,,,0.16-0.93,C20H14ClNO3,351.7890000000001,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
489,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC=C3C=CC=CC3=C1)=C2,,,0.16-0.93,C23H16ClNO,357.832,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
490,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C4C=CC=CC4=CC=C3)=CC2=C1,,,0.16-0.93,C23H16ClNO,357.832,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
491,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=C3C=CC=CC3=CC3=C1C=CC=C3)=C2,,,0.16-0.93,C27H18ClNO,407.891,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
492,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CSC=C3)=CC2=C1,,,0.59,C17H12ClNOS,313.8090000000001,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
493,CC1=C(SC=C1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,,,0.16-0.93,C18H14ClNO2S,343.827,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
494,CC1=CSC(=C1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,,,0.16-0.93,C18H14ClNO2S,343.827,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
495,CC1=CC=C(S1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,,,0.16-0.93,C18H14ClNO2S,343.827,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
496,CC1=CC(C(=O)\C=C\C2=CC3=CC(C)=CC=C3N=C2Cl)=C(C)S1,,,0.16-0.93,C19H16ClNO2S,357.854,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
497,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)C=CS3)=CC2=C1,,,0.16-0.93,C17H11Cl2NO2S,364.246,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
498,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Cl)S3)=CC2=C1,,,0.23,C17H11Cl2NO2S,364.246,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
499,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)SC(Cl)=C3)=CC2=C1,,,0.16-0.93,C17H10Cl3NO2S,398.691,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
500,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Br)C=CS3)=CC2=C1,,,0.16-0.93,C17H11BrClNO2S,408.697,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
501,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Br)S3)=CC2=C1,,,0.16-0.93,C17H11BrClNO2S,408.697,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
502,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(I)S3)=CC2=C1,,,0.16-0.93,C17H11ClINO2S,455.697,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
503,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=CN3)=CC2=C1,,,0.16-0.93,C17H13ClN2O,296.75700000000006,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
504,CC1=CC=C(O1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,,,0.16-0.93,C18H14ClNO3,327.762,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
505,CC1=CC(C(=O)\C=C\C2=CC3=CC(C)=CC=C3N=C2Cl)=C(C)S1,,,0.16-0.93,C19H16ClNO3,341.788,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
506,"

CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC4=CC=CC=C4O3)=CC2=C1",,,0.16-0.93,C21H14ClNO3,363.794,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
507,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC3=C(OCCO3)C=C1)=C2,,,0.16-0.93,C21H16ClNO3,365.81600000000014,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
508,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC=C3C=CC=CC3=C1)=C2,,,0.16-0.93,C23H16ClNO2,373.832,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
509,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C4C=CC=CC4=CC=C3)=CC2=C1,,,0.16-0.93,C23H16ClNO2,373.832,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
510,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=C3C=CC=CC3=CC3=C1C=CC=C3)=C2,,,0.16-0.93,C27H18ClNO2,423.89,,synthetic,heterocyclic chalcone,,active,10.1021/cr400552x
511,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2Cl)C(OC)=C1,,5.1,,C17H15ClO4,318.7560000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
512,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2Cl)C(OC)=C1,,3.6,,C17H15ClO4,318.7560000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
513,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2C(O)=O)C(OC)=C1,,0.8,,C18H16O6,328.3200000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
514,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2C(O)=O)C(OC)=C1,,28.5,,C18H16O6,328.3200000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
515,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC(=C2)[N+]([O-])=O)C(OC)=C1,,0.7,,C17H15NO6,329.3080000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
516,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC(=C2)[N+]([O-])=O)C(OC)=C1,,15.8,,C17H15NO6,329.3080000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
517,COC1=CC(O)=C(C(=O)\C=C\C2=CC=C(F)C=C2)C(OC)=C1,,0.8,,C17H15FO4,302.30100000000004,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
518,COC1=CC(O)=C(C(=O)\C=C\C2=CC=C(F)C=C2)C(OC)=C1,,4.3,,C17H15FO4,302.30100000000004,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
519,COC1=CC(OC)=C(C(=O)\C=C\C2=CC=C3C=CC=CC3=C2)C(O)=C1,,38,,C21H18O4,334.3710000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
520,COC1=CC(OC)=C(C(=O)\C=C\C2=CC=C3C=CC=CC3=C2)C(O)=C1,,3.4,,C21H18O4,334.3710000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,active,10.1021/cr400552x
