,smiles,chemical_name,common_name,formula,weight,origin,nature,family,sub_family,active_or_inactive,refs
343,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CSC=C3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-thien-3-ylprop-2-en-1-one,,C17H12ClNOS,299.78200000000004,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x
"
344,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)C=CS3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(3-methylthien-2-yl)prop-2-en-1-one  ,,C18H14ClNOS,313.809,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x
"
345,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC(C)=CS3)=CC2=C1,"(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(4-methylthien-2-yl)prop-2-en-1-one  
 ",,C18H14ClNOS,313.809,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x

"
346,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(C)S3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(5-methylthien-2-yl)prop-2-en-1-one,,C18H14ClNOS,327.828,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x

"
347,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)SC(C)=C3)=CC2=C1,"(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(2,5-dimethylthien-3-yl)prop-2-en-1-one ",,C19H16ClNOS,341.854,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x

"
348,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)C=CS3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(3-chlorothien-2-yl)prop-2-en-1-one  ,,C17H11Cl2NOS,348.246,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x

"
349,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Cl)S3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(5-chlorothien-2-yl)prop-2-en-1-one ,,C17H11Cl2NOS,348.246,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x
"
350,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)SC(Cl)=C3)=CC2=C1,"(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(2,5-dichlorothien-3-yl)prop-2-en-1-one",,C17H10Cl3NOS,382.691,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x
"
351,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Br)C=CS3)=CC2=C1,(2E)-1-(3-Bromothien-2-yl)-3-(2-chloro-6-methylquinolin-3-yl)prop-2-en-1-one ,,C17H11BrClNOS,392.697,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x
"
352,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Br)S3)=CC2=C1,(2E)-1-(5-Bromothien-2-yl)-3-(2-chloro-6-methylquinolin-3-yl)prop-2-en-1-one ,,C17H11BrClNOS,392.697,,synthetic,heterocyclic chalcone,,,"10.1021/cr400552x
"
353,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(I)S3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(5-iodothien-2-yl)prop-2-en-1-one ,,C17H11ClINOS,439.698,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
354,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=CN3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(1H-pyrrol-2-yl)prop-2-en-1-one ,,C17H13ClN2O,296.751,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
355,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(C)O3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(5-methyl-2-furyl)prop-2-en-1-one,,C18H14ClNO2,311.762,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
356,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(C)SC(C)=C3)=CC2=C1,"(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(2,5-dimethyl-3-furyl)prop-2-en-1-one  ",,C19H16ClNO2,325.789,,synthetic,heterocyclic chalcone,,,
357,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC4=CC=CC=C4O3)=CC2=C1,(2E)-1-(1-Benzofuran-2-yl)-3-(2-chloro-6-methylquinolin-3-yl)prop-2-en-1-one ,,C21H14ClNO2,347.794,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
358,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC3=C(OCCO3)C=C1)=C2,"(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(2,3-dihydro-1,4-benzodi-oxin-6-yl)prop-2-en-1-one ",,C20H14ClNO3,351.7890000000001,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
359,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC=C3C=CC=CC3=C1)=C2,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(1-naphthyl)prop-2-en-1-one ,,C23H16ClNO,357.832,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
360,[H]C1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C4C=CC=CC4=CC=C3)=CC2=C1,(2E)-3-(2-Chloro-6-methylquinolin-3-yl)-1-(2-naphthyl)prop-2-en-1-one ,,C23H16ClNO,357.832,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
361,[H]C1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=C3C=CC=CC3=CC3=C1C=CC=C3)=C2,(2E)-1-(9-Anthryl)-3-(2-chloro-6-methylquinolin-3-yl)prop-2-en-1-one,,C27H18ClNO,407.891,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
362,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CSC=C3)=CC2=C1,"(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-thien-3-ylprop-2-en-1-
one ",,C17H12ClNOS,313.8090000000001,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
363,CC1=C(SC=C1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(3-methylthien-2-yl)prop-2-en-1-one  ,,C18H14ClNO2S,343.827,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
364,CC1=CSC(=C1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(4-methylthien-2-yl)prop-2-en-1-one  ,,C18H14ClNO2S,343.827,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
365,CC1=CC=C(S1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(5-methylthien-2-yl)prop-2-en-1-one,,C18H14ClNO2S,343.827,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
366,CC1=CC(C(=O)\C=C\C2=CC3=CC(C)=CC=C3N=C2Cl)=C(C)S1,"(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(2,5-dimethylthien-3-yl)prop-2-en-1-one ",,C19H16ClNO2S,357.854,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
367,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)C=CS3)=CC2=C1,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(3-chlorothien-2-yl)prop-2-en-1-one ,,C17H11Cl2NO2S,364.246,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
368,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Cl)S3)=CC2=C1,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(5-chlorothien-2-yl)prop-2-en-1-one ,,C17H11Cl2NO2S,364.246,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
369,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Cl)SC(Cl)=C3)=CC2=C1,"(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(2,5-dichlorothien-3-yl)prop-2-en-1-one ",,C17H10Cl3NO2S,398.691,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
370,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C(Br)C=CS3)=CC2=C1,(2E)-1-(3-Bromothien-2-yl)-3-(2-chloro-6-methoxyquinolin-3-yl)prop-2-en-1-one,,C17H11BrClNO2S,408.697,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
371,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(Br)S3)=CC2=C1,(2E)-1-(5-Bromothien-2-yl)-3-(2-chloro-6-methoxyquinolin-3-yl)prop-2-en-1-one,,C17H11BrClNO2S,408.697,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
372,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=C(I)S3)=CC2=C1,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(5-iodothien-2-yl)prop-2-en-1-one,,C17H11ClINO2S,455.697,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
373,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC=CN3)=CC2=C1,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1(1H-pyrrol-2-yl)prop-2-en-1-one,,C17H13ClN2O,296.75700000000006,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
374,CC1=CC=C(O1)C(=O)\C=C\C1=CC2=CC(C)=CC=C2N=C1Cl,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(5-methyl-2-furyl)prop-2-en-1-one,,C18H14ClNO3,327.762,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
375,CC1=CC(C(=O)\C=C\C2=CC3=CC(C)=CC=C3N=C2Cl)=C(C)S1,"(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(2,5-dimethyl-3-furyl)prop-2-en-1-one ",,C19H16ClNO3,341.788,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
376,"

CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=CC4=CC=CC=C4O3)=CC2=C1",(2E)-1-(1-Benzofuran-2-yl)-3-(2-chloro-6-methoxyquinolin-3-yl)prop-2-en-1-one,,C21H14ClNO3,363.794,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
377,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC3=C(OCCO3)C=C1)=C2,"(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(2,3-dihydro-1,4-benzodi-oxin-6-yl)prop-2-en-1-one",,C21H16ClNO3,365.81600000000014,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
378,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=CC=C3C=CC=CC3=C1)=C2,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(1-naphthyl)prop-2-en-1-one ,,C23H16ClNO2,373.832,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
379,CC1=CC=C2N=C(Cl)C(\C=C\C(=O)C3=C4C=CC=CC4=CC=C3)=CC2=C1,(2E)-3-(2-Chloro-6-methoxyquinolin-3-yl)-1-(2-naphthyl)prop-2-en-1-one,,C23H16ClNO2,373.832,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
380,CC1=CC2=C(C=C1)N=C(Cl)C(\C=C\C(=O)C1=C3C=CC=CC3=CC3=C1C=CC=C3)=C2,(2E)-1-(9-Anthryl)-3-(2-chloro-6-methoxyquinolin-3-yl)prop-2-en-1-one  ,,C27H18ClNO2,423.89,,synthetic,heterocyclic chalcone,,,10.1021/cr400552x
381,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2Cl)C(OC)=C1,"2-chloro-20-hydroxy-40,60-dimethoxy-chalcone",,C17H15ClO4,318.7560000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
382,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC=C2C(O)=O)C(OC)=C1,"2-[-3-(20-Hydroxy-40,60-dimethoxy-phenyl)-3-oxoprop- 1enyl]benzoic acid",,C18H16O6,328.3200000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
383,COC1=CC(O)=C(C(=O)\C=C\C2=CC=CC(=C2)[N+]([O-])=O)C(OC)=C1,"3-nitro-20-hydroxy-40,60-dimethoxy-chalcone",,C17H15NO6,329.3080000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
384,COC1=CC(O)=C(C(=O)\C=C\C2=CC=C(F)C=C2)C(OC)=C1,"4-fluoro-20-hydroxy-40,60-dimeth-oxychalcone",,C17H15FO4,302.30100000000004,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
385,COC1=CC(OC)=C(C(=O)\C=C\C2=CC=C3C=CC=CC3=C2)C(O)=C1,"1-(20-Hydroxy-40,60-dimethoxy-phenyl)-3-(2-naphthyl)prop-2-en-1-one",,C21H18O4,334.3710000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
386,COC1=CC(OC)=C(C(=O)\C=C\C2=CC=CO2)C(O)=C1,"3-(2-furyl)-1-(20-hydroxy-40,60-dimethoxyphenyl)prop-2-en-1-one",,C15H14O5,274.272,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
387,COC1=CC(OC)=C(C(=O)\C=C\C2=CC3=C(OCO3)C=C2)C(O)=C1,"3,4-methylenedioxy-20-hydroxy-40,60-dimethoxychalcone",,C18H16O6,328.32000000000005,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
388,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC=C1Cl,"2-chloro-30-bromo-20-hydroxy-40,60-dimethoxychalcone",,C17H14BrClO4,397.65200000000004,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
389,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC=C1,"30-bromo-20-hydroxy-40,60-dimeth-oxychalcone",,C17H15BrO4,363.20700000000005,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
390,COC1=CC(OC)=C(Br)C(O)=C1C(=O)\C=C\C1=CC=CC(=C1)[N+]([O-])=O,"3-nitro-30-bromo-20-hydroxy-40,60-dimethoxychalcone",,C17H14BrNO6,408.2040000000001,,synthetic,"2-Hydroxy-4,6-dimethoxychalcone
Derivative",,,10.1021/cr400552x
391,CC(C)=CCCC1(C)Oc2ccc(C(=O)\C=C\c3ccc(O)cc3)c(O)c2C=C1,,1-(5-Hydroxy–2-methyl-2-(4-methylpent-3-enyl)2H-chromen-6-yl)-3-(4-hydroxy-phenyl)propenone,C25H26O4,390.4790000000001,,synthetic,chromeno dihydrochalcone,,,10.1021/cr400552x
392,CC(=CCCC1(C=Cc2c(ccc(c2O)C(=O)/C=C/c3ccc(cc3)[N+](=O)[O-])O1)C)C,(2E)-1-[5-Hydroxy-2-methyl-2-(4-methyl-3-penten-1-yl)-2H-chromen-6-yl]-3-(4-nitrophenyl)-2-propen-1-one,1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-chromen-6-yl)- 3-(4-nitrophenyl)propenone,C25H25NO5,419.4770000000002,,synthetic,chromeno dihydrochalcone,,,10.1021/cr400552x
393,CC(=CCCC1(C=Cc2c(ccc(c2O)C(=O)/C=C/c3ccc(cc3)F)O1)C)C,(2E)-3-(4-Fluorophenyl)-1-[5-hydroxy-2-methyl-2-(4-methyl-3-penten-1-yl)-2H-chromen-6-yl]-2-propen-1-one," 1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-
chromen-6-yl)-3-(4-fluoro-phenyl)-propenone",C25H25FO3,392.47000000000014,,synthetic,chromeno dihydrochalcone,,,10.1021/cr400552x
394,CN(C)c1ccc(\C=C\C(=O)c2ccc3OC(C)(CCC=C(C)C)C=Cc3c2O)cc1,,"1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-
chromen-6-yl)-3-(4,4,
N,N-dimethylamino-phenyl)-propenone",C27H31NO3,417.5490000000001,,synthetic,chromeno dihydrochalcone,,,10.1021/cr400552x
395,COc1cc(\C=C\C(=O)c2ccc3OC(C)(CCC=C(C)C)C=Cc3c2O)cc(OC)c1OC,,"1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-
chromen-6-yl)-3-(3,4,5trimethoxy-phenyl)-propenone",C28H32O6,464.5580000000002,,synthetic,chromeno dihydrochalcone,,,10.1021/cr400552x
396,CC(C)=CCCC1(C)Oc2ccc(C(=O)\C=C\c3cccc(c3)[N+]([O-])=O)c(O)c2C=C1,," 1-(5-Hydroxy-2-methyl-2-(4-methylpent-3-enyl)2H-
chromen-6-yl)-3-(3-nitro-phenyl)-propenone",C25H25NO5,419.47700000000015,,synthetic,chromeno dihydrochalcone,,,10.1021/cr400552x
397,CC(C)CCCC1(C)CCc2c(O)c(ccc2O1)C(=O)CCc1ccc(O)cc1,,"5.24. 1-(5-Hydroxy-2-methyl-2-(4-methylpentanyl)2H-
chroman-6-yl)-3-(4-hydroxy-phenyl)-propenone",C25H32O4,396.52700000000016,,synthetic,chromeno dihydrochalcone,,,10.1021/cr400552x
398,COC1=CC(O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,,,C20H20O7,372.3730000000001,,synthetic,synthetic dihydrochalcone,,,10.1021/cr400552x; 12927858
399,COC1=CC(OC(C)=O)=C(C(=O)CCC2=CC=C(OC(C)=O)C=C2)C(OC(C)=O)=C1,,,C22H22O8,414.4100000000002,,synthetic,synthetic dihydrochalcone,,,10.1021/cr400552x; 12927858
400,CC(=O)OC1=CC=C(CCC(=O)C2=C(O)C=C(OC(C)=O)C=C2OC(C)=O)C=C1,,,C21H20O8,400.38300000000015,,synthetic,synthetic dihydrochalcone,,,10.1021/cr400552x; 12927858
401,CC(=O)OC1=CC=C(CCC(=O)C2=C(OC(C)=O)C=C(OC(C)=O)C=C2OC(C)=O)C=C1,,,C23H22O9,442.4200000000002,,synthetic,synthetic dihydrochalcone,,,10.1021/cr400552x; 12927858
402,COc1ccc2OCC(=Cc2c1)C(=O)\C=C\c1ccccc1Cl,,,C19H15ClO3,326.779,,synthetic,chromene-based chalcone,,,"10.1021/cr400552x
"
403,COc1ccc2OCC(=Cc2c1)C(=O)\C=C\c1cccc(Cl)c1,,,C19H15ClO3,326.779,,synthetic,chromene-based chalcone,,,"10.1021/cr400552x
"
404,COc3ccc2OC/C(C(=O)/C=C/c1ccc([Cl])cc1)=C\c2c3,,,C19H15ClO3,326.77900000000005,,synthetic,chromene-based chalcone,,,"10.1021/cr400552x
"
405,COc1ccc2OCC(=Cc2c1)C(=O)\C=C\c1ccc(Cl)cc1Cl,,,C19H14Cl2O3,361.22400000000005,,synthetic,chromene-based chalcone,,,"10.1021/cr400552x
"
406,[H]c1cc(nc2c(cc(OC)c(Oc3cccc(c3)C(F)(F)F)c12)N(C)C(C)CCCN)C(C)(C)C,,,C27H34F3N3O2,489.5820000000003,,synthetic,Quinoline Derivative,8-Quinolinamine,,10.1021/cr400552x
407,COc1cc(N(C)C(C)CCCN)c2nc(cc(C)c2c1Oc1cccc(c1)C(F)(F)F)C(C)(C)C,,,C28H36F3N3O2,503.6090000000002,,synthetic,Quinoline Derivative,8-Quinolinamine,,10.1021/cr400552x
408,CCc2cc(C(C)(C)C)nc3c(N(C)C(C)CCCN)cc(OC)c(Oc1cccc(C(F)(F)F)c1)c23,,,C29H38F3N3O2,517.6360000000002,,synthetic,Quinoline Derivative,8-Quinolinamine,,10.1021/cr400552x
409,COC1=CC(NC(C)CCCNC(=O)C(N)CC2=CNC=N2)=C2N=CC=CC2=C1,N1-{4-[2-(tertButyl)-6-methoxy-8-quinolylamino]pentyl}-(2S)-2-amino-3-(1H-imidazol-4yl)propanamide,,C21H28N6O2,396.495,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amide",,10.1021/cr400552x;10.1016/j.bmc.2006.10.036.
410,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(=O)C(N)CC2=CNC3=C2C=CC=C3)=C1,N1-{4-[2-(tert-Butyl)-6-methoxy-8-quinolylamino]pentyl}-(2S)-2-amino-3-(1H-indol-3-yl)propanamide,,C26H31N5O2,445.5670000000002,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amide",,10.1021/cr400552x; 10.1016/j.bmc.2006.10.036.
411,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(=O)C(N)CC2=CC=CC=C2)=C1,N1-{4-[2-(tert-Butyl)-6-methoxy-8-quinolylamino]pentyl}-(2S)-2-amino-3-phenyl-propanamide,,C24H30N4O2,406.53000000000014,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amide",,10.1021/cr400552x; 10.1016/j.bmc.2006.10.036.
412,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(=O)C(N)CC2=CC=C(O)C=C2)=C1,N1-{4-[2-(tert-Butyl)-6-methoxy-8-quinolylamino]pentyl}-(2S)-2-amino-3-(4-hydroxyphenyl)propanamide,,C24H30N4O3,422.52900000000017,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amide",,10.1021/cr400552x; 10.1016/j.bmc.2006.10.036.
413,COC1=CC(NC(C)CCCNC(=O)C(N)CSCC2=CC=CC=C2)=C2N=CC=CC2=C1,N1-{4-[2-(tert-Butyl)-6-methoxy-8-quinolylamino]pentyl}-(2R)-2-amino-3-benzylsulfanylpropanamide,,C25H32N4O2S,452.62400000000014,,,8-Quinolinamine,"N1-{4-[2-(tert-butyl)-
6-methoxy-8-quinolylamino]pentyl}-(2S/2R)-2-amino-substi-
tuted amidene",,10.1021/cr400552x; 10.1016/j.bmc.2006.10.036.
414,CCCCCOC1=C2C(CC)=CC=NC2=C(NC(C)CCCNC(=O)C(N)C2=CNC3=C2C=CC=C3)C=C1OC,N1-[4-(4-Ethyl-6-methoxy-5-pentyloxy-8-quinolylamino)pentyl]-(2S)-2-amino-3-(1H-indol-3-yl)propanamide,,C32H43N5O3,545.7280000000003,,,8-Quinolinamine,"N1-[4-(4-ethyl-6-methoxy-5-
pentyloxy-8-quinolylamino)pentyl]-(2S/2R)-2-amino-substi-
tuted amide",,10.1021/cr400552x; 10.1016/j.bmc.2006.10.036.
415,CCCCCOC1=C2C(CC)=CC=NC2=C(NC(C)CCCNC(=O)C(N)C2=CC=CC=C2)C=C1OC,N1-[4-(4-Ethyl-6-methoxy-5-pentyloxy-8-quinolylamino)pentyl]-(2S)-2-amino-3-phenylpropanamide,,C30H42N4O3,506.6910000000003,,,8-Quinolinamine,"N1-[4-(4-ethyl-6-methoxy-5-
pentyloxy-8-quinolylamino)pentyl]-(2S/2R)-2-amino-substi-
tuted amide",,10.1021/cr400552x; 10.1016/j.bmc.2006.10.036.
416,CCCCCOC1=C2C(CC)=CC=NC2=C(NC(C)CCCNC(=O)C(N)C2=CC=C(O)C=C2)C=C1OC,"N1-[4-(4-Ethyl-6-methoxy-5-pentyloxy-8-quinolylamino)pentyl]-(2
S)-2-amino-3-(4-hydroxyphenyl)propanamide",,C30H42N4O4,522.6900000000003,,,8-Quinolinamine,"N1-[4-(4-ethyl-6-methoxy-5-
pentyloxy-8-quinolylamino)pentyl]-(2S/2R)-2-amino-substi-
tuted amide",,10.1021/cr400552x; 10.1016/j.bmc.2006.10.036.
417,CCCCCOC1=C2C(CC)=CC=NC2=C(NC(C)CCCNC(=O)C(N)CSCC2=CC=CC=C2)C=C1OC,N1-[4-(4-Ethyl-6-methoxy-5-pentyloxy-8-quinolylamino)pentyl]-(2R)-2-amino-3-benzylsulfanylpropanamide,,C32H46N4O3S,566.8120000000004,,,8-Quinolinamine,"N1-[4-(4-ethyl-6-methoxy-5-
pentyloxy-8-quinolylamino)pentyl]-(2S/2R)-2-amino-substi-
tuted amide",,10.1021/cr400552x; 10.1016/j.bmc.2006.10.036.
418,Cc1cc(c2ccccc2n1)NCC(=O)Nc3ccccc3,N~2~-(2-Methyl-4-quinolinyl)-N-phenylglycinamide,quinoline analogue,C18H17N3O,291.354,,synthetic,quinone derivitive,,,"10.1021/cr400552x

"
419,CCOC(=O)C(\CC=C)=C(\C)NC1=CC=CC=C1,,,C15H19NO2,245.32200000000003,,,2-Substituted Quinoline,,,"10.1021/cr400552x; 10.1128/AAC.49.3.1076-1080.2005


"
420,Cc1nc2ccccc2c(O)c1CC=C,,,C13H13NO,199.25299999999993,,,"2-Substituted Quinoline
",,,"10.1021/cr400552x;10.1128/AAC.49.3.1076-1080.2005


"
421,Cc2nc1ccccc1c([Cl])c2C/C=C/c3ccccc3,,,C19H16ClN,293.79699999999997,,,"2-Substituted Quinoline
",,,"10.1021/cr400552x10.1128/AAC.49.3.1076-1080.2005


"
422,OC1=CC=C(\C=C\C2=NC3=C(O)C(=CC=C3C=C2)C(=O)C2=CC=CC=C2[N+]([O-])=O)C=C1O,,,C24H16N2O6,428.40000000000015,,,2-Substituted Quinoline,7-aroylstyrylquinoline,,"10.1021/cr400552x; :10.1128/AAC.01299-10


"
423,OC1=CC=C(\C=C\C2=NC3=C(O)C(=CC=C3C=C2)C(=O)C2=CC=CC(=C2)[N+]([O-])=O)C=C1O,,,C24H16N2O6,428.40000000000015,,,2-Substituted Quinoline,7-aroylstyrylquinoline,,"10.1021/cr400552x; :10.1128/AAC.01299-10

"
424,N#CC2CC13NCC1CCC23,,,C9H12N2,148.209,,,,,,"10.1021/cr400552x

"
425,CN5CC3CCC4C(CNc1ccnc2cc(Cl)ccc12)CC345,"(7-Chloro-quinolin-4-yl)-(2-methyl-2-azabicyclo-
[2.2.2]oct-6-ylmethyl)amine",,C19H22ClN3,327.85900000000015,,,"Isoquinuclidine Analogues of
Chloroquine",,,"10.1021/cr400552x;     10.1016/j.bmc.2006.11.024

"
426,CN(C)CN5CC3CCC4C(CNc1ccnc2cc(Cl)ccc12)CC345,[2-(7-Chloro-quinolin-4-yl)-6-dimethylaminomethyl-2azabicyclo[2.2.2]octane,,C21H27ClN4,370.9280000000001,,synthetic,"Isoquinuclidine Analogues of
Chloroquine",,,10.1021/cr400552x;     10.1016/j.bmc.2006.11.024
427,[H]c6ccc5[nH]cc(C(=O)C(=O)N3C(C(=O)OC)Cc1c([nH]c2ccccc12)C3c4ccc(C)cc4[H])c5c6,,,C30H25N3O4,491.5470000000002,,synthetic,indolylglyoxylamide derivative,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2010.08.119"
