ID_compound,SMILES,Common_name,Biological Activity,Pathogen,Category,IC50 (µM),Experiment Type,IC50(µg/ml),CC50,Ki,EC50_invitro,EC50_viral,% Inhibition,Tested at [C],Molecular Weight,Origin,Formula,Family,Sub_family,Nature,Reference,ID_ref,PUBCHEM_CID
1237,C1=CC(=CC=C1C(F)(F)F)NCC2=C(SN=N2)Cl,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,293.7,,C10H7ClF3N3S,,,,AID_652038,,1483132
1238,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,,Active,SARS_CoV-2,Viral_cov-2,11.2202,Viral,,,,,,,,465.55,,C26H31N3O5,,,,AID_1409607,,135539077
1239,COC1=CC=CC(=C1)C(=O)NC2=NC(=C(O2)C3=CC=CC=C3)C4=CC=CC=C4,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,370.41,,C23H18N2O3,,,,AID_652038,,1962096
1240,CC(C)COC1=CC=C(C=C1)C2=NN(C=C2C(=O)NC3=NC=CS3)C4=CC=CC=C4,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,418.52,,C23H22N4O2S,,,,AID_652038,,1287415
1241,N1(C(=O)c2cccc(c2)NC(=O)C)CCSCC1,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,264.35,,C13H16N2O2S,,,,5rev.pdb,,
1242,CC(=O)NC1C2=C(C=CC(=C2)Cl)N(C1=O)CCN3CCOCC3.Cl,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.99,6 µM,374.27,,C16H21Cl2N3O3,,,,AID_1706,,24761147
1243,O=c1c2ccccc2[se]n1-c1ccccc1,,Active,SARS_CoV,3CLpro_cov,0.67,Enzymo,,,,,,,,274.18,,C13H9NOSe,,,,https://www.nature.com/articles/s41586-020-2223-y,,
1244,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3,,Active,SARS_CoV-2,Viral_cov-2,3.58,Viral,,,,,,,,405.97,,C26H28ClNO,,,,AID_1409579,,3033767
1245,C/C5=C/C[C@]4(C)CC[C@]3(C)/C2=C/C=c1c(C)c(O)c(=O)cc1[C@]2(C)CC[C@@]3(C)C4C5,celastrol: quinone-methide triterpenoid,Active,SARS_CoV,3CLpro_cov,2.6,Enzymo,,,,,,,,404.59,,C28H36O2,,,,10.1021/acs.jmedchem.5b01461,94,
1246,c1ccc(nc1)C1(CCCC1)CO,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,177.25,,C11H15NO,,,,5rf0.pdb,,
1247,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-3.7,6 µM,261.25,,C14H12FNO3,,,,AID_1706,,3374
1248,C1=CC=C(C(=C1)C2C3=C(C(=O)N2CC4=CC=CO4)NN=C3C5=CC=CC=C5O)F,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.96,6 µM,389.39,,C22H16FN3O3,,,,AID_1706,,666722
1249,CN1C=NC2=C1C=CC(=C2)OC(=O)C3=CC=CC=C3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,14.84,6 µM,252.27,,C15H12N2O2,,,,AID_1706,,2310813
1250,CCC(=CC(C)CC=CC(=CC(C)C(=O)C(C)C(C(C)CC(=CC(=O)O)C)O)C)C=CC1C(C=CC(=O)O1)C,leptomycin B,Active,,,,,,,,,,,,540.74,,C33H48O6,,,,ResNet-Elsevier,,6917907
1251,CCCC1=C(N=NN1C2=NON=C2N)C(=O)N/N=C/C3=C(C=CC4=CC=CC=C43)OC,,Active,SARS_CoV,3CLpro_cov,,,,,,,,13.99,6 µM,420.43,,C20H20N8O3,,,,AID_1706,,9611292
1252,CN(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,1.98,6 µM,315.87,,C18H18ClNS,,,,AID_1706,,667467
1253,CC1=CC=C(C=C1)C(=O)CSC2=NN=C(N2CC3=CC=CO3)CNC4=C(C=C(C=C4)C)C,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.73,6 µM,446.58,,C25H26N4O2S,,,,AID_1706,,652480
1254,O=C(Oc1cccnc1)c1ccco1,,Active,SARS_CoV,3CLpro_cov,7.9,Enzymo,,,,,,,,189.17,,C10H7NO3,,,,https://doi.org/10.1021/jm061425k,,
1255,CC(=O)N1C=C(C2=CC=CC=C21)N(C3=CC=C(C=C3)Cl)C(=O)CCl,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.85,6 µM,361.23,,C18H14Cl2N2O2,,,,AID_1706,,2017227
1256,CCOC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@@H](NC(=O)/C3=N/OC(C)C3)C(C)C,,Active,SARS_CoV,3CLpro_cov,39,Enzymo,,,,,,,,594.68,,C32H39FN4O6,,,,10.1021/acs.jmedchem.5b01461,4,
1257,c1cc(ccc1S(=O)(=O)N)Br,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,236.09,,C6H6BrNO2S,,,,5rf1.pdb,,
1258,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,,Active,SARS_CoV-2,Viral_cov-2,7.28,Viral,,,,,,,,322.48,,C20H22N2S,,,,AID_1409579,,4066
1259,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,nelfinavir,Active,,,,,,,,,,,,567.8,,C32H45N3O4S,,,,ResNet-Elsevier,,64143
1260,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OCCO4,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.3,6 µM,438.53,,C19H22N2O6S2,,,,AID_1706,,644661
1261,C1=CC=C(C(=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)Cl)Cl,,Active,SARS_CoV,3CLpro_cov,,,,,,,,15.71,6 µM,444.34,,C21H15Cl2N3O2S,,,,AID_1706,,1341336
1262,CCC1=CC=C(C=C1)NC(=O)CN(C2=CC=C(C=C2)OCC)S(=O)(=O)C3=C(NC(=O)NC3=O)C,,Active,SARS_CoV,3CLpro_cov,,,,,,,,14.5,6 µM,486.55,,C23H26N4O6S,,,,AID_1706,,20862125
1263,N1(Cc2cccc3ccccc23)CCN(C(=O)C)CC1,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,268.36,,C17H20N2O,,,,5rex.pdb,,
1264,Cc1ccc(C(=O)c2c3ccccc3[n+]([O-])n2CCC(N)=O)cc1,,Active,SARS_CoV,3CLpro_cov,9.357,Enzymo,,,,,,,,323.35,,C18H17N3O3,,,,AID_1890,,
1265,CCN(CC)c3ccc(C(=O)C(=O)On2nnc1ccccc12)cc3,,Active,SARS_CoV,3CLpro_cov,,,,,0.0111,,,,,338.37,,C18H18N4O3,,,,10.1021/acs.jmedchem.5b01461,114,
1266,C1CCN(CC1)C(=S)C2=CC=C(O2)C3=CC=CC=C3Cl,,Active,SARS_CoV,3CLpro_cov,,,,,,,,26.53,6 µM,305.83,,C16H16ClNOS,,,,AID_1706,,722579
1267,CN(C)C[C@@H]1[C@H]([C@]2([C@@]([C@@H]1O)(C3=C(N=C(C=C3O2)OC)OC)O)C4=CC=C(C=C4)C#N)C5=CC=CC=C5,,Active,SARS_CoV-2,Viral_cov-2,0.17742,Viral,,,,,,,,487.56,,C28H29N3O5,,,,AID_1409607,,129138801
1268,C1CN(CCC12C3=CC=CC=C3CO2)CCCCC4=CN(C5=CC=CC=C54)C6=CC=C(C=C6)F,,Active,SARS_CoV-2,Viral_cov-2,,,,,,,,,,454.59,,C30H31FN2O,,,,AID_1409614,,9829526
1269,C1CCN(CC1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3F,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,377.44,,C18H20FN3O3S,,,,AID_652038,,6459993
1270,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,4.04,6 µM,435.53,,C24H29N5O3,,,,AID_1706,,60846
1271,CCC(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)cc1,,Active,SARS_CoV,3CLpro_cov,2.227,Enzymo,,,,,,,,445.56,,C27H31N3O3,,,,AID_1890,,
1272,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,3.14,6 µM,280.32,,C18H16O3,,,,AID_1706,,3747
1273,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,0.87,6 µM,280.32,,C18H16O3,,,,AID_1706,,3747
1274,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,1.14,6 µM,236.3,,C11H12N2O2S,,,,AID_1706,,60490
1275,CC(C)(C)NC(=O)C(c1cnccn1)N(C(=O)c2ccco2)c3ccc(C(C)(C)C)cc3,pyrazine,Active,SARS_CoV,3CLpro_cov,5.5,Enzymo,,,,,,,,434.54,,C25H30N4O3,,,,10.1021/acs.jmedchem.5b01461,155,
1276,CC1(C2CCC1(C(=O)N(C2=O)CSC(=S)N/N=C\C3=CC=C(C=C3)N(C)C)C)C,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,432.62,,C21H28N4O2S2,,,,AID_652038,,11834505
1277,C1=CC=C(C(=C1)/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=NC=C4)OC(F)F,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,418.4,,C23H16F2N4O2,,,,AID_652038,,9660914
1278,CC(C(=O)NC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)SC4=NN=C(S4)NCC5=CC=CC=C5,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,500.6,,C26H20N4O3S2,,,,AID_652038,,4260640
1279,COC(=O)CC1COC2=CC=CC=C2N1C(=O)/C=C/C3=CC=CC=C3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,45.71,6 µM,337.38,,C20H19NO4,,,,AID_1706,,5928454
1280,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,Ro 31-8220,Active,,,,,,,,,,,,457.56,,C25H23N5O2S,,,,ResNet-Elsevier,,5083
1281,CC1=CC(=NC(=N1)SCC2=CC=C(C=C2)C(=O)N/N=C/C3=C(C(=CC=C3)O)O)C,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,408.48,,C21H20N4O3S,,,,AID_652038,,135401258
1282,CCOC(=O)C1=C(SC(=C1C2=CC=CC=C2)CN(C)C)NC(=O)CCl.Cl,,Active,SARS_CoV,3CLpro_cov,,,,,,,,31.35,6 µM,417.36,,C18H22Cl2N2O3S,,,,AID_1706,,16196190
1283,CC1=CC=C(O1)C2=NN(C(C2)C3=CC=CO3)C(=O)CCl,,Active,SARS_CoV,3CLpro_cov,,,,,,,,47.36,6 µM,292.72,,C14H13ClN2O3,,,,AID_1706,,4961646
1284,Cc1noc(C)c1Cn3c(=O)c(=O)c2cc(C#N)ccc23,,Active,SARS_CoV,3CLpro_cov,7.2,Enzymo,,,,,,,,281.27,,C15H11N3O3,,,,10.1021/acs.jmedchem.5b01461,75,
1285,CC1=NOC2=C1C3=CC=CC=C3C(=NC2CC(=O)N)C4=CC=C(C=C4)Cl,,Inactive,SARS_CoV-2,Viral_cov-2,0.64565,Viral,,,,,,,,365.82,,C20H16ClN3O2,,,,AID_1409607,,76534645
1286,COCCNC(=O)C(C1=CC(=CC=C1)OC)N(CC2=CC=CS2)C(=O)CN3C4=CC=CC=C4N=N3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,31.6,6 µM,493.59,,C25H27N5O4S,,,,AID_1706,,649398
1287,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,3.19,6 µM,418.57,,C25H38O5,,,,AID_1706,,54454
1288,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-3.17,6 µM,313.79,,C17H16ClN3O,,,,AID_1706,,2170
1289,CC(C1=NN=C(N1C)SCCOC2=CC=C(C=C2)OC)NC(=O)CC3=CC=C(C=C3)OC,,Active,SARS_CoV,3CLpro_cov,,,,,,,,18.11,6 µM,456.57,,C23H28N4O4S,,,,AID_1706,,2966450
1290,C1=CC=C(C=C1)CN2C(=O)/C(=C\C3=CC=C(O3)C4=CC(=C(C=C4)Cl)C(=O)O)/SC2=S,,Inactive,SARS_CoV-2,Viral_cov-2,,,,,,,,,,455.94,,C22H14ClNO4S2,,,,AID_1409614,,2287238
1291,N[C@H](C=O)CSOO,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,137.16,,C3H7NO3S,,,,6XB0.pdb,,
1292,COc1ccc(C(=O)n2c(SC)nc3cc4c(cc32)OCCO4)cc1,,Active,SARS_CoV,3CLpro_cov,1.085,Enzymo,,,,,,,,356.4,,C18H16N2O4S,,,,AID_1890,,
1293,O=c2c(O)c(c1ccc(O)c(O)c1)oc3cc(O)cc(O)c23,quercetin,Active,SARS_CoV,3CLpro_cov,23.8,Enzymo,,,,83.4,,,,302.24,,C15H10O7,,,,10.1021/acs.jmedchem.5b01461,83,
1294,C1CCC(CC1)N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F,,Active,SARS_CoV-2,Viral_cov-2,19.23,Viral,,,,,,,,337.4,,C19H20FN5,,,,AID_1409599,,11681588
1295,CC1=CC=CC=C1NC2=C/C(=N\S(=O)(=O)C3=CC=C(C=C3)C(=O)O)/C4=CC=CC=C4C2=O,,Active,SARS_CoV,3CLpro_cov,,,,,,,,15.85,6 µM,446.48,,C24H18N2O5S,,,,AID_1706,,6023693
1296,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,1.75,6 µM,360.45,,C21H28O5,,,,AID_1706,,5755
1297,CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-0.82,6 µM,238.25,,C10H14N4O3,,,,AID_1706,,4977
1298,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,hesperetin,Active,,,,,,,,,,,,302.28,,C16H14O6,,,,ResNet-Elsevier,,72281
1299,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,1.83,6 µM,248.72,,C12H13ClN4,,,,AID_1706,,4993
1300,COCCNC(=S)NC(=O)CC12CC3CC(C1)CC(C3)C2,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,310.46,,C16H26N2O2S,,,,AID_652038,,2920940
1301,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,0.7,6 µM,448.39,,C23H27Cl2N3O2,,,,AID_1706,,60795
1302,COc1cc(/C=N\NC(=O)Cn2nnc3ccccc32)cc(OC)c1OC,,Active,SARS_CoV,3CLpro_cov,5.179,Enzymo,,,,,,,,369.38,,C18H19N5O4,,,,AID_1890,,
1303,CC(C)NC(=S)N/N=C/C1=CC2=C(C=C1)OCCO2,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,279.36,,C13H17N3O2S,,,,AID_652038,,9689461
1304,C1COCCN1CCCN2C(C(=C(C2=O)O)C(=O)C3=CC4=CC=CC=C4O3)C5=CC=NC=C5,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,447.49,,C25H25N3O5,,,,AID_652038,,3688563
1305,N1(CCN(CC1)S(=O)(=O)c1c(C)cc(C)cc1)C(=O)C,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,296.39,,C14H20N2O3S,,,,5rgp.pdb,,
1306,CCOC(=O)/C(C#N)=C/Nc1ccc(S(=O)(=O)c2ccc(N/C=C(\C#N)C(=O)OCC)cc2)cc1,,Active,SARS_CoV,3CLpro_cov,16,Enzymo,,,,,,,,494.53,,C24H22N4O6S,,,,AID_269112,,
1307,Cc1nc(S(=O)(=O)c2ccccc2)c(C#N)c(C)c1[N+](=O)[O-],,Active,SARS_CoV,3CLpro_cov,13,Enzymo,,,,,,,,317.33,,C14H11N3O4S,,,,AID_269112,,
1308,CC1CCC2=C(N1CC(=O)N3CCC4=C(C3)C5=C(N4)C=CC(=C5)C)C=CC(=C2)F,,Active,SARS_CoV,3CLpro_cov,,,,,,,,44.22,6 µM,391.49,,C24H26FN3O,,,,AID_1706,,4371580
1309,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3,,Inactive,SARS_CoV-2,Viral_cov-2,,,,,,,,,,325.45,,C21H27NO2,,,,AID_1409614,,3689
1310,CN1C=C(C2=CC=CC=C21)/C=N/N3C=NC4=C(C3=O)C(=CS4)C5=CC=CC=C5,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,384.46,,C22H16N4OS,,,,AID_652038,,6997824
1311,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)C(CC(N)=O)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(C)O)C(=O)NC(CCC(N)=[OH+])C(=O)CCl,hexapeptidyl chloromethyl ketone (CMK),Active,SARS_CoV,3CLpro_cov,,,,,,,,,,828.34,,C36H56ClN8O12+,,,,10.1021/acs.jmedchem.5b01461,1,
1312,CC1=CC2=C(C=C1)N(C3=C2CCCC3)CC(CN4CCCCCC4)O.Cl,,Active,SARS_CoV,3CLpro_cov,,,,,,,,19.83,6 µM,376.97,,C22H33ClN2O,,,,AID_1706,,2952090
1313,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-1.22,6 µM,313.29,,C16H12FN3O3,,,,AID_1706,,35802
1314,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2CCCCC2)NC(=O)c4cc3ccccc3[nH]4,,Active,SARS_CoV-2,3CLpro_cov-2,0.053,Enzymo,,>100,,0.53,,,,452.56,,C25H32N4O4,,,,10.1126/science.abb4489,11a,
1315,CC1=CC=C(C=C1)SC(C)C(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,381.5,,C21H23N3O2S,,,,AID_652038,,2948031
1316,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-],,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-2.56,6 µM,238.16,,C8H6N4O5,,,,AID_1706,,6604200
1317,C1COC2=C(O1)C=CC(=C2)/C=N/NC(=S)N,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,237.28,,C10H11N3O2S,,,,AID_652038,,9590296
1318,CC1(CCC2=C3C(=C4C(=C2O1)C(=O)C(=CO4)C5=CC=C(C=C5)O)C=CC(O3)(C)C)C,,Active,SARS_CoV-2,Viral_cov-2,3.22,Viral,,,,,,,,404.46,,C25H24O5,,,,AID_1409579,,2724385
1319,CC1=CC=C(C=C1)C(=O)C2=C3C=CC(=CC3=[N+](N2CCC(=O)N)[O-])C(F)(F)F,,Active,SARS_CoV,3CLpro_cov,,,,,,,,26.8,6 µM,391.35,,C19H16F3N3O3,,,,AID_1706,,24817263
1320,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,,Active,SARS_CoV-2,Viral_cov-2,1.67,Viral,,,,,,,,482.82,,C21H15ClF4N4O3,,,,AID_1409599,,11167602
1321,CCOC1=CC=C(C=C1)N(CC(=O)NCCSCC2=CC=CO2)S(=O)(=O)C3=CC=C(C=C3)C,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.31,6 µM,488.63,,C24H28N2O5S2,,,,AID_1706,,2915854
1322,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-2.51,6 µM,389.46,,C19H27N5O4,,,,AID_1706,,2092
1323,CCC1=NC(=C2C3=C(CC(CC3)C)SC2=N1)N4CCN(CC4)C(=O)CCl,,Active,SARS_CoV,3CLpro_cov,,,,,,,,37.74,6 µM,392.96,,C19H25ClN4OS,,,,AID_1706,,3192987
1324,C1=CC=C2C(=C1)C=CC(=C2/C=N\NC(=O)C3=CC(=CN=C3)Br)O,,Active,SARS_CoV,3CLpro_cov,,,,,,,,29.19,6 µM,370.21,,C17H12BrN3O2,,,,AID_1706,,135472652
1325,CCCN1N=C(N=N1)NC(=O)COC2=CC=C(C=C2)C3CCCCC3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,14.12,6 µM,343.43,,C18H25N5O2,,,,AID_1706,,893627
1326,COC1=CC=CC=C1CCNC(=O)C(=O)NCC2N(CCO2)S(=O)(=O)C3=CC4=C(C=C3)OCCO4,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.87,6 µM,505.55,,C23H27N3O8S,,,,AID_1706,,16825531
1327,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c2ccc(Cl)o2)c3ccc(C(C)(C)C)cc3,,Active,SARS_CoV,3CLpro_cov,5.2,Enzymo,,,,,,,,468,,C26H30ClN3O3,,,,10.1021/acs.jmedchem.5b01461,152,
1328,O=C(c1ccc(-c2ccc(Cl)cc2)o1)C(F)(F)c1cncc(Br)c1,,Active,SARS_CoV,3CLpro_cov,57,Enzymo,,,,,,,,412.62,,C17H9BrClF2NO2,,,,https://doi.org/10.1016/j.bioorg.2008.01.001,,
1329,C[C@@H]1CN(CCN1C2=NC3=C(C=C(C=C3N2)C(F)(F)F)C4=CC(=C(C(=C4)F)F)F)C5=C(C=C(C=N5)C(CO)O)Cl,,Active,SARS_CoV-2,Viral_cov-2,,,,,,,0.95,,,585.94,,C26H22ClF6N5O2,,,,AID_1409578,,15984102
1330,CC(C)(C)NCC1=C(C=C(C=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,,Active,SARS_CoV-2,Viral_cov-2,,,,,,,1.2,,,355.87,,C20H22ClN3O,,,,AID_1409578,,10316203
1331,CC1=CC=C(C=C1)C(=O)C2=C3C=CC(=CC3=[N+](N2CCC(=O)N)[O-])[N+](=O)[O-],,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.41,6 µM,368.35,,C18H16N4O5,,,,AID_1706,,24820087
1332,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,glycyrrhetinic acid,Active,,,,,,,,,,,,470.69,,C30H46O4,,,,ResNet-Elsevier,,10114
1333,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC=CS3)C(C4=CC=CO4)C(=O)NCC5=CC=CO5,,Active,SARS_CoV,3CLpro_cov,,,,,,,,14.23,6 µM,475.53,,C24H21N5O4S,,,,AID_1706,,3206178
1334,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,ritonavir,Active,,,,,,,,,,,,720.96,,C37H48N6O5S2,,,,ResNet-Elsevier,,392622
1335,CC1=NN(C=C1/C=N/NC(=S)NC2=C(C=C(C=C2)Cl)Cl)C,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,342.26,,C13H13Cl2N5S,,,,AID_652038,,6884492
1336,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,,Active,SARS_CoV-2,Viral_cov-2,0.25,Viral,,,,,,,,451.45,,C24H20F3N5O,,,,AID_1409599,,53469448
1337,CC(C)C1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)SC(F)F,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.76,6 µM,357.45,,C16H17F2NO2S2,,,,AID_1706,,2472898
1338,C1C(N(N=C1C2=CC=CC=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=CC=C4,,Active,SARS_CoV,3CLpro_cov,,,,,,,,13.16,6 µM,342.4,,C22H18N2O2,,,,AID_1706,,2853037
1339,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,Active,SARS_CoV,3CLpro_cov,,,,,375,,,,,303.14,,C13H12Cl2O4,,,,10.1021/acs.jmedchem.5b01461,72,
1340,CC1=CC=C(C=C1)S(=O)(=O)/C(=C/Cl)/NC(=O)C2=CC=CC=C2,,Active,SARS_CoV,3CLpro_cov,,,,,,,,16.2,6 µM,335.81,,C16H14ClNO3S,,,,AID_1706,,2134372
1341,CCCCCCO[C@@H](C)C1=CC=CC(=C1OC)C2=CSC(=N2)NC(=O)C3=CC(=C(C(=C3)Cl)/C=C(\C)/C(=O)O)Cl,,Active,SARS_CoV-2,Viral_cov-2,3.78,Viral,,,,,,,,591.56,,C29H32Cl2N2O5S,,,,AID_1409579,,57379345
1342,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,0.54,6 µM,321.34,,C14H19N5O4,,,,AID_1706,,3324
1343,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,,Active,SARS_CoV,3CLpro_cov,1.82,Enzymo,,,,,,,,257.26,,C11H16FN3O3,,,,https://www.nature.com/articles/s41586-020-2223-y,,
1344,N(C(=O)[C@@H]1CCCO1)c1ccc(cc1)C(=O)N,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,234.26,,C12H14N2O3,,,,5reg.pdb,,
1345,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,,Active,SARS_CoV-2,Viral_cov-2,16.14,Viral,,,,,,,,563.65,,C32H37NO8,,,,AID_1409585,,441383
1346,CCOC(=O)[C@@H]1NC1C(=O)NCC(=O)NCC(=O)OCc2ccccc2,,Active,SARS_CoV,3CLpro_cov,,,,,,,,,,363.37,,C17H21N3O6,,,,10.1021/acs.jmedchem.5b01461,37,
1347,CCC(=O)N(C)CCC1=CC2=C(C(=C1/C=N/NC(=O)C3=CC=CC=C3O)OC)OCO2,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,427.46,,C22H25N3O6,,,,AID_652038,,9635209
1348,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,0.84,6 µM,474.59,,C22H30N6O4S,,,,AID_1706,,135398744
